,v_a(t)
219,0.5640188009478192
220,0.5593703240265673
221,0.5538823480421995
222,0.5526879866360443
223,0.5433023007702764
224,0.5552073221359168
225,0.5505483526504196
226,0.5608046279448355
227,0.5481836385544516
228,0.5357629342852352
229,0.5409808392048631
230,0.5469818989744257
231,0.5460426396977054
232,0.5433099036330513
233,0.5239401038836548
234,0.5370948158698615
235,0.5417455524286914
236,0.5403510975195214
237,0.5378556829947252
238,0.5458102960174447
239,0.5330877285929995
240,0.5354465036359416
241,0.5346248274379648
242,0.5243774010069764
243,0.5283308896906826
244,0.5236005292880609
245,0.5295363451001471
246,0.5389538930576698
247,0.5420751908933847
248,0.5519588426318017
249,0.5444700833902628
250,0.5456123068195113
251,0.5554366684319806
252,0.5665796034624443
253,0.5601355765365992
254,0.5625660942024123
255,0.5667641253549289
256,0.568860763527347
257,0.5602638247842402
258,0.5531808088199858
259,0.5536305389506311
260,0.549069691697327
261,0.5562805222624401
262,0.5573555469224305
263,0.5516065541398831
264,0.550552000118741
265,0.5536063425729141
266,0.5472883685517836
267,0.5491962161845534
268,0.546947784556822
269,0.5612917322816492
270,0.561391919292497
271,0.563592983465997
272,0.569486755882
273,0.5656774632242549
274,0.5606612372351614
275,0.5626482078080897
276,0.5719525174949378
277,0.5586319666071156
278,0.564048979180935
279,0.5635457183698132
280,0.5758663985940431
281,0.5680747902663245
282,0.5733606319524994
283,0.554703756844481
284,0.5664355690624282
285,0.579875119572397
286,0.5707358003661003
287,0.5694064442395022
288,0.5827187335200492
289,0.5845484637985823
290,0.6043306829103894
291,0.5970136525486265
292,0.6034121080267095
293,0.6063047005270434
294,0.6092097728898528
295,0.6106143472314869
296,0.5952045291992613
297,0.6067017485869488
298,0.6023282345537421
299,0.6133162900675373
300,0.6071568809985795
301,0.6132921102595736
302,0.6111583509648311
303,0.6140981781891992
304,0.6204944020480474
305,0.6206710715171111
306,0.6164006045254884
307,0.6227580153869182
308,0.6229407522086282
309,0.6232734812008798
310,0.6226123104822509
311,0.6187509296404267
312,0.612115213443932
313,0.6058662610143863
314,0.5963800251758267
315,0.5868104874960403
316,0.5880495647571844
317,0.5934942061713182
318,0.5868318335132134
319,0.5806121302444187
320,0.5828908284584315
321,0.5880425469495705
322,0.6049779238988376
323,0.6044110733037544
324,0.6055220601007028
325,0.6121488808424078
326,0.6026429250565065
327,0.6045870189582957
328,0.6227241552790914
329,0.6055548534860973
330,0.6177327500079197
331,0.6223074043791107
332,0.6281477612041713
333,0.6259017930481657
334,0.6398019514562556
335,0.6469613215190011
336,0.6487239924065784
337,0.6461060042847744
338,0.6427521779068394
339,0.6319884193261807
340,0.6298510329809864
341,0.63913929388106
342,0.6429926405360942
343,0.6328645299663844
344,0.6436604613926202
345,0.6484295943081653
346,0.6577995558511035
347,0.6444551886920099
348,0.638367141119027
349,0.6453407403652971
350,0.636845512906483
351,0.6406705907157886
352,0.625431424000424
353,0.6358165817715677
354,0.6455163697138397
355,0.6402420072975339
356,0.637916494939017
357,0.6451891940913057
358,0.6432529808037202
359,0.650349260411103
360,0.6539279015705068
361,0.662874866801143
362,0.6540715538718065
363,0.6625968804516784
364,0.6639100501336617
365,0.6555562394942476
366,0.6747192316082954
367,0.6789613959775248
368,0.6792631606276919
369,0.6757530059120807
370,0.6783416260607931
371,0.6726537582279655
372,0.6713059820955212
373,0.6683998578792569
374,0.6667553541395997
375,0.6671398163276816
376,0.6679448142426587
377,0.6592783292340181
378,0.6580174734206843
379,0.6523737253610218
380,0.6614819942402571
381,0.6494353125235448
382,0.6537203981167947
383,0.6592474044866519
384,0.6615046604513307
385,0.6649509209100969
386,0.6699569336498216
387,0.6676928817472764
388,0.6519254723477995
389,0.6552100464786763
390,0.6579069163960969
391,0.6631371819119574
392,0.6609610358384699
393,0.6652385622871059
394,0.6663656135908291
395,0.6662506525296673
396,0.6633898268836389
397,0.6803848235428895
398,0.6719756050958767
399,0.6702231328334307
400,0.6763444702890968
401,0.688984400218289
402,0.6935420151292506
403,0.6836122854409356
404,0.6921611952090794
405,0.6680053490875357
406,0.6741046487833076
407,0.6768249710841516
408,0.6684608852178795
409,0.6598721766746111
410,0.6706729241349039
411,0.6682822004234088
412,0.6614397757310119
413,0.664618792797365
414,0.6637241584306576
415,0.6553094654449566
416,0.6563908238404267
417,0.6580177186133739
418,0.6562527376757662
419,0.6809793206989655
420,0.6787629698919768
421,0.6868696188397685
422,0.6726196295250457
423,0.6647614420928368
424,0.6744036153174819
425,0.6583271178956347
426,0.6646716584842505
427,0.6672727658287971
428,0.671103341540262
429,0.6767693816544389
430,0.6654165342247702
431,0.6674355788498054
432,0.6659246134619097
433,0.6673506830642641
434,0.661110976570224
435,0.6764120696059491
436,0.6779381833651423
437,0.6855320072832864
438,0.6859876731530006
439,0.6701742820872254
440,0.6778958592690962
441,0.6783521355786087
442,0.6821001745827654
443,0.6803534468434596
444,0.6786379717896585
445,0.6767461292708918
446,0.6746725249951684
447,0.6757549211344709
448,0.6762719823988597
449,0.6695611867780444
450,0.6708597221339515
451,0.6677701924840075
452,0.6695807172803563
453,0.670560456506448
454,0.6748006048980697
455,0.6745895322912341
456,0.6796810717242563
457,0.6897786276114772
458,0.687720176276133
459,0.6786525896755369
460,0.6740164958639646
461,0.6707760596679471
462,0.6887284947189676
463,0.7008645519914879
464,0.6910251939209774
465,0.6867510473748788
466,0.6933295118589734
467,0.6744865129235216
468,0.6743996798061007
469,0.6771167850966411
470,0.6774718584400629
471,0.6808678639084824
472,0.6775628464744154
473,0.6661889414102162
474,0.6680886233312707
475,0.6640383949347339
476,0.6693048973978295
477,0.6722834444750119
478,0.6713440165154331
479,0.6642745754628472
480,0.6676989869650575
481,0.6495266344301908
482,0.6407407091998508
483,0.6341181648351033
484,0.6427423783135954
485,0.6582557098490078
486,0.6470581755783749
487,0.6397538295248038
488,0.6499108712374576
489,0.6565739313998532
490,0.6838020522504218
491,0.6723497772311349
492,0.6804927061025033
493,0.69056839727783
494,0.6971183797992145
495,0.7022349885300196
496,0.7039252369021824
497,0.7013671070615045
498,0.710774652197365
499,0.6995289751563424
500,0.706394939202538
501,0.7061107810867473
502,0.6965756325962928
503,0.698715644691535
504,0.6866925059334952
505,0.6905922834139179
506,0.6910102921391706
507,0.6964010939421572
508,0.698345593978278
509,0.7025569230726664
510,0.7137754661008935
511,0.711158294404851
512,0.7157391207176529
513,0.7112231118154686
514,0.711286363286753
515,0.7126281279646008
516,0.7098130320615417
517,0.7046128644417938
518,0.700329387667836
519,0.6810753536132974
520,0.6826029062517665
521,0.6823541391569936
522,0.6803239398578076
523,0.6716411537828415
524,0.6667683812980375
525,0.6725172092982912
526,0.6695864286813697
527,0.681105317039001
528,0.6678245013722415
529,0.6590722982189541
530,0.6555370943185199
531,0.6609276606686322
532,0.6603843493651743
533,0.6461435145124156
534,0.6474974205734503
535,0.6516384213051735
536,0.6543054004005786
537,0.6459925193695092
538,0.6494474474591572
539,0.6601684375191543
540,0.6605583251627727
541,0.6514501746714418
542,0.6507489903573636
543,0.6500143893010477
544,0.6493841095541562
545,0.6431921381939572
546,0.6417320227719265
547,0.6475169908445989
548,0.6431067629103342
549,0.6492539355661227
550,0.6461751463972085
551,0.6421977667181151
552,0.6434279510281762
553,0.6404282453699406
554,0.6321857384812442
555,0.6356771031665491
556,0.6303926819785126
557,0.6393094313006621
558,0.653647429180181
559,0.6570643056114593
560,0.6562516567151095
561,0.6528231120240102
562,0.6495572207679383
563,0.6506912511392711
564,0.6546234810125985
565,0.6548675614497917
566,0.6537714327565651
567,0.670577079417678
568,0.668749032139621
569,0.6682919678073419
570,0.671749816094983
571,0.6632475182448487
572,0.6643831010225442
573,0.6774817451564616
574,0.6782311011689136
575,0.6667332935271785
576,0.6589929760993147
577,0.6705541682841516
578,0.6625743441050663
579,0.666239917988448
580,0.6685986440476153
581,0.6686827142529059
582,0.6667653672146182
583,0.6563085808402659
584,0.6391008111333008
585,0.6407229506305513
586,0.6372230528188516
587,0.6354704520847831
588,0.6281812507010482
589,0.6240142080423179
590,0.6119227341869067
591,0.6181330760541928
592,0.5903973570632615
593,0.5829416179901039
594,0.5824459825051562
595,0.5935501970038382
596,0.5889989127157127
597,0.5905767528701023
598,0.6043388591147691
599,0.5977158273824503
600,0.5996167886553245
601,0.5998895619294365
602,0.6085074002082677
603,0.6100920296585739
604,0.6031486978387657
605,0.6030183259794917
606,0.6240343638627235
607,0.618481186845252
608,0.6206142437791067
609,0.6328682004430302
610,0.6285919476531313
611,0.6339300255669935
612,0.6361832245792003
613,0.6422018494694988
614,0.6404080838180237
615,0.6465722323499822
616,0.6388246570902234
617,0.6489821287704225
618,0.6384339355595885
619,0.6394394084727076
620,0.6517360916833959
621,0.6470975726829615
622,0.6434848095465601
623,0.6503858951593364
624,0.6360192266646905
625,0.6378505430906871
626,0.6370438392687442
627,0.6395066287987514
628,0.6481678687778198
629,0.651265371947015
630,0.6395119114067469
631,0.6436643050066484
632,0.6345137216868189
633,0.6418403116203117
634,0.65196164224556
635,0.6447844883430243
636,0.6493508310173877
637,0.6484069824366805
638,0.6518164697067627
639,0.6446632786370685
640,0.6509613663096515
641,0.6427684858465577
642,0.6388776017671229
643,0.6370340792108343
644,0.6365369328368582
645,0.6391150835562244
646,0.6365500264388979
647,0.6428137277860253
648,0.6500083269847083
649,0.6514617271431841
650,0.650351941416589
651,0.6465834995752726
652,0.6567821322386733
653,0.6455718775701476
654,0.6478294057341542
655,0.6489065150507137
656,0.6526465730207354
657,0.6635383092885794
658,0.6682247506488201
659,0.6655356255892662
660,0.6679519150840985
661,0.6700209977781824
662,0.6715893311610677
663,0.6733277197503278
664,0.6615029951910234
665,0.6609031665684257
666,0.6660703501602503
667,0.6672324760159728
668,0.6665196298282877
669,0.6734886648951011
670,0.6829813347606094
671,0.6787621691884446
672,0.6750591292167575
673,0.6659223774953842
674,0.6670982670857365
675,0.6656051473601508
676,0.6640710905330207
677,0.6728021846246652
678,0.674479253886183
679,0.6831079122102391
680,0.6822766791587234
681,0.6781191151203739
682,0.6621035156835251
683,0.6636066098528738
684,0.6645619188704434
685,0.6700835928920511
686,0.6657993421338919
687,0.6610707883381262
688,0.6663018718655451
689,0.6611059591891029
690,0.6562099723796715
691,0.6635089402834883
692,0.6675431630480266
693,0.6606185683457051
694,0.6658209406109862
695,0.6528600850952994
696,0.6565579868123289
697,0.6599376893346592
698,0.6625228753309838
699,0.6646625195303617
700,0.6684323658479633
701,0.6699272293944589
702,0.6595896839552204
703,0.6544839498426075
704,0.65504727526405
705,0.6532818266514258
706,0.6540975977388317
707,0.6602029178873843
708,0.670090419494213
709,0.6615151884326224
710,0.6612939938735598
711,0.6705321541910809
712,0.6614061820575018
713,0.6721549241458249
714,0.6845388329214643
715,0.6858523313882979
716,0.6903655987701846
717,0.6935141321353506
718,0.6899522773333714
719,0.6955233514820043
720,0.6903257309999856
721,0.6925896141173562
722,0.697630561534847
723,0.7006502481726578
724,0.7006062649933932
725,0.6992295160006898
726,0.7017795919694746
727,0.6996863750966489
728,0.6945996354749777
729,0.7052234346760816
730,0.7073615403841802
731,0.7145177036725255
732,0.7083711103132149
733,0.7027562992937041
734,0.7116935168143119
735,0.7078475412998589
736,0.6950589796624038
737,0.6940262602413902
738,0.7032759564117226
739,0.7144292499345993
740,0.7058911217562396
741,0.7064128477821457
742,0.706026251188615
743,0.7074843026728186
744,0.7112232021469862
745,0.7074083240810924
746,0.70432264698731
747,0.7016031070722156
748,0.7169141340855033
749,0.7217679904179362
750,0.724447045824658
751,0.7393424603922105
752,0.7418945136777548
753,0.7424225803948735
754,0.7464671813082062
755,0.7444729439893687
756,0.7393080405301684
757,0.7529747340246085
758,0.7510055309730015
759,0.7555811067213611
760,0.7665596993849622
761,0.7562272805257787
762,0.766143701739628
763,0.7609974676686662
764,0.7634789494582805
765,0.7715674283540985
766,0.7741152167588874
767,0.7675545371350313
768,0.7625691665305828
769,0.7773836075774481
770,0.7706237583380885
771,0.7695955893422084
772,0.7792705670856022
773,0.7805001719440302
774,0.781793930712472
775,0.7873323234584256
776,0.7735032965722703
777,0.7780881102391232
778,0.7694441917772865
779,0.7740255321713942
780,0.7777603471849923
781,0.7849610482886038
782,0.7778116436475908
783,0.7818925956157172
784,0.7847185994276669
785,0.7862386977444832
786,0.7748410073918146
787,0.7666841788812633
788,0.7819967596514049
789,0.7719963082751137
790,0.7674015553334202
791,0.7708165837050093
792,0.7782664482101147
793,0.7739776080983867
794,0.7700356808470443
795,0.7773977451215567
796,0.7684613598215473
797,0.7838047950663645
798,0.7688454493385366
799,0.7678144859880819
800,0.7677847009011212
801,0.7667155938089439
802,0.7752843397513394
803,0.7736243675834105
804,0.7673311084266002
805,0.772023122609122
806,0.7715623624221593
807,0.7697470650492357
808,0.771308453835994
809,0.7685529017177078
810,0.7726688471519159
811,0.7641921863101631
812,0.7685806573698408
813,0.7700895637286329
814,0.7667103664536415
815,0.7640391093558973
816,0.7554145253072942
817,0.7644183960459778
818,0.7665890198831967
819,0.7590605304156429
820,0.76213181012582
821,0.7569084712875238
822,0.7638281909024305
823,0.7654612266568989
824,0.7584440461828789
825,0.764625641775216
826,0.7635621231856804
827,0.7584038556676478
828,0.7607296807288588
829,0.7662590741098299
830,0.7678173152409241
831,0.7658636456333732
832,0.7638476723097396
833,0.7650318561946534
834,0.7688348615920648
835,0.7710712590368372
836,0.7725418631737316
837,0.7817581198779904
838,0.7833599805850958
839,0.7720760259548258
840,0.7725925584083889
841,0.7743144016853034
842,0.7764751767598118
843,0.7701407263423843
844,0.7775935557486295
845,0.7754326771675444
846,0.7797097877127387
847,0.7813757666367904
848,0.7773398246427653
849,0.7860979490847211
850,0.7926225659593267
851,0.7770464878371897
852,0.7764687770031122
853,0.7761810824610872
854,0.7849619384837602
855,0.778077892801063
856,0.7840940145687189
857,0.7715887475645716
858,0.7680599767227223
859,0.7757112114846629
860,0.7756377943342334
861,0.7702051602939106
862,0.769348470629142
863,0.76842078708467
864,0.7673288850751656
865,0.7687418749492403
866,0.7697837703829387
867,0.7692065995396646
868,0.757138554996829
869,0.7582325000021839
870,0.7635570753078744
871,0.7630560955810198
872,0.7554337397028126
873,0.7563217168194252
874,0.7554051633425412
875,0.769393609966008
876,0.7625562206198518
877,0.751754527265341
878,0.7512343005218598
879,0.7528888384483985
880,0.7573638029804057
881,0.7592296877400876
882,0.7596700668010488
883,0.7487804558976224
884,0.7469693573877652
885,0.7607869856129114
886,0.7488879679388148
887,0.7472487655127341
888,0.7382143153974631
889,0.7410845977602204
890,0.743261120104282
891,0.7494577770991033
892,0.7527788846789267
893,0.7649724616180038
894,0.7580514980940183
895,0.7485639305027126
896,0.7592931995950967
897,0.7532957917511056
898,0.7653474999133222
899,0.7740046964608662
900,0.7786582694889919
901,0.7864710325054906
902,0.784530200385881
903,0.7855653401712521
904,0.7704166728645788
905,0.7857886924480422
906,0.7884553088162344
907,0.7909029052776214
908,0.7825850453497389
909,0.7748700687468688
910,0.7777941218413917
911,0.7858431941143441
912,0.7848467960866026
913,0.784236188733362
914,0.7804969861417459
915,0.7820037729488947
916,0.7818281018521392
917,0.7936565168320728
918,0.7897488931825354
919,0.7912739521600027
920,0.7876834346259868
921,0.7888672532528045
922,0.783609550729411
923,0.7827179199870733
924,0.7798359813348514
925,0.7743585673638332
926,0.7789142003206575
927,0.7730869253540447
928,0.7775007767125458
929,0.7720893197428307
930,0.7826111604979414
931,0.7869982101514161
932,0.7837614281130466
933,0.7858786319056068
934,0.7814427298906532
935,0.7727069178835195
936,0.7670970188834791
937,0.7798425988453894
938,0.7707768426585991
939,0.7872595082910301
940,0.7900017839914155
941,0.7856463286362958
942,0.7864616595792039
943,0.7869661694133809
944,0.7898989628929001
945,0.7836809163417309
946,0.7817683367245187
947,0.7769228650546123
948,0.773557411907553
949,0.7799928197222297
950,0.7716938908142774
951,0.7762192978568365
952,0.7805377455491003
953,0.7743811100580964
954,0.7703070969540612
955,0.7744958109426193
956,0.7701328864325763
957,0.7608485813559308
958,0.7645571542071057
959,0.7666048459272244
960,0.7572377025191988
961,0.7477868200913793
962,0.7540338787205096
963,0.7415513195903873
964,0.7461782713063048
965,0.7475675121050022
966,0.7409726275682331
967,0.7418751332468614
968,0.746793481642128
969,0.750935059497207
970,0.7541718818825021
971,0.7505017385602574
972,0.7679665649473717
973,0.7661986698895166
974,0.7625850091741804
975,0.7606891579097521
976,0.7657638965804006
977,0.7632454669885874
978,0.7645363055944162
979,0.7586790044885812
980,0.7571461170672953
981,0.7503357538074242
982,0.7551988328367185
983,0.7425977421851516
984,0.7602264886625477
985,0.7555118926250115
986,0.7422076249121856
987,0.744190277679016
988,0.740965101971512
989,0.7348348296976384
990,0.739492805238428
991,0.733494069511909
992,0.7274835105949635
993,0.7292330734726049
994,0.7197046364042492
995,0.7240693085857246
996,0.7233424458206691
997,0.7295295028389052
998,0.7101578185766455
999,0.7235923409302576
1000,0.7225650450365388
1001,0.7256363632241049
1002,0.724929327038369
1003,0.7216523049647711
1004,0.719693819424966
1005,0.7197026826974926
1006,0.7226655315391719
1007,0.7118447645925683
1008,0.7190537708324933
1009,0.7277097721757801
1010,0.7246900188944375
1011,0.7214431196194769
1012,0.7306508905234402
1013,0.7300250435832619
1014,0.7248969648058307
1015,0.7264075825763876
1016,0.733297879529312
1017,0.7333435141205542
1018,0.740124754732944
1019,0.7361970316045304
1020,0.731429661281188
1021,0.7504124175626692
1022,0.7341754384034611
1023,0.7429355558044467
1024,0.7289357547981995
1025,0.7449712539067117
1026,0.754347120786072
1027,0.7534887010229874
1028,0.756956578546303
1029,0.7531009400551937
1030,0.761569028996701
1031,0.7482685466903859
1032,0.7557800519270229
1033,0.7517228799842594
1034,0.7488193043322127
1035,0.7522559704913997
1036,0.7400027503850797
1037,0.7495173085571609
1038,0.7452134751634931
1039,0.7486929650630385
1040,0.7534563391389528
1041,0.7448019243489533
1042,0.7366903049219524
1043,0.7373405079218555
1044,0.736924690123681
1045,0.7323419352451777
1046,0.7272030246786462
1047,0.7311582880601744
1048,0.7258560287982163
1049,0.7240010668911732
1050,0.7287158182127685
1051,0.7300316232407378
1052,0.7299033024260473
1053,0.7342874173631074
1054,0.730372495676032
1055,0.719174440543403
1056,0.7149971164273465
1057,0.7178444110047649
1058,0.7284608635702382
1059,0.7279297950629249
1060,0.7329702966592909
1061,0.7348345063773294
1062,0.7255092396943634
1063,0.7216562545814172
1064,0.7297974281614215
1065,0.7254407248443555
1066,0.7224315777650374
1067,0.7275657491786252
1068,0.7212923622172482
1069,0.7075697764100235
1070,0.7046905321077774
1071,0.7042394407706214
1072,0.7030424294543107
1073,0.7000200197900442
1074,0.6984295046804007
1075,0.6985924092033212
1076,0.6933786728008476
1077,0.6979369629116584
1078,0.695731082704096
1079,0.7045075691998022
1080,0.7044691045052107
1081,0.690657937886599
1082,0.7083921160931387
1083,0.7072872293898254
1084,0.7116941591561052
1085,0.7240418284390615
1086,0.7036574178846303
1087,0.6952436415498716
1088,0.7056776385159412
1089,0.6964460027597061
1090,0.700536873027984
1091,0.7022461206118016
1092,0.6915098653800842
1093,0.6895700496528596
1094,0.6880331264848853
1095,0.6876082057839312
1096,0.6866357981538325
1097,0.6867349597585659
1098,0.6875981264250971
1099,0.6838728096443181
1100,0.6867913252893765
1101,0.6785003823554541
1102,0.6886939698846126
1103,0.6854298532393548
1104,0.6962541843952756
1105,0.7006825788692984
1106,0.6975517907998003
1107,0.7023521946745483
1108,0.6920728351478749
1109,0.7017811964936194
1110,0.6920254433756338
1111,0.6895359069261296
1112,0.6956827852347707
1113,0.700115120121153
1114,0.6908893585567802
1115,0.6813616470296835
1116,0.6855958769933481
1117,0.6933637274153177
1118,0.699706067205512
1119,0.7014348159498616
1120,0.6928715132049799
1121,0.6934301698223775
1122,0.6838272357458482
1123,0.6825383558724825
1124,0.6714567315191947
1125,0.6739767655007977
1126,0.6680272830729241
1127,0.6767057168002288
1128,0.6763486315595819
1129,0.6727336745871018
1130,0.6664215789967503
1131,0.6753430960544519
1132,0.6626569128787148
1133,0.6617533521317321
1134,0.6585456464407247
1135,0.6590611814394207
1136,0.6653111660866781
1137,0.6687989100643558
1138,0.6846280775469588
1139,0.6828423033245108
1140,0.6861038932483625
1141,0.6911853760629463
1142,0.6896996861055804
1143,0.6821167767962357
1144,0.6986557058028047
1145,0.7072145554137317
1146,0.6923447661139749
1147,0.703947052592715
1148,0.7104671448343925
1149,0.7184752011270589
1150,0.7093300802724938
1151,0.7241622534658134
1152,0.7333027995307468
1153,0.7277121377782334
1154,0.7272305360305154
1155,0.7274269657700266
1156,0.7240021627747152
1157,0.72806157219354
1158,0.7328893477277387
1159,0.7343218329400095
1160,0.7308887926996055
1161,0.744178899890323
1162,0.7438169153219408
1163,0.7442169410157395
1164,0.7560055273929633
1165,0.7508962250898757
1166,0.7477195407508029
1167,0.7556464252057138
1168,0.7565627578387215
1169,0.7558442830761345
1170,0.7569029658277591
1171,0.7543141931214918
1172,0.7591634164579215
1173,0.7622357188554437
1174,0.7640760788873173
1175,0.7608407793612069
1176,0.7600183299726619
1177,0.7582093494535975
1178,0.7466102356520016
1179,0.7500306863395751
1180,0.7465118010619115
1181,0.7528541079786162
1182,0.7530380615911709
1183,0.748708054982227
1184,0.7390163584222328
1185,0.7448835490120804
1186,0.7441097447070981
1187,0.7489886839581548
1188,0.7496577878075275
1189,0.7683321230435365
1190,0.7547690128648965
1191,0.7533145096061379
1192,0.7650761893678732
1193,0.7694063409314293
1194,0.7669276790717241
1195,0.7625249886114427
1196,0.7529843243521221
1197,0.7577651581178287
1198,0.7522323708034175
1199,0.7660113150096299
1200,0.7551526118222376
1201,0.7683362695653162
1202,0.7666923696875206
1203,0.756181416384318
1204,0.7672517037187379
1205,0.7632176541315934
1206,0.7616339610490166
1207,0.7594638666794602
1208,0.7606891837384311
1209,0.7641244083746166
1210,0.7574969742244179
1211,0.7638088922124884
1212,0.7724862793893583
1213,0.7696681399807402
1214,0.7665128526665168
1215,0.7656631009413903
1216,0.756815061060868
1217,0.7592649192415407
1218,0.766311937171062
1219,0.7668062914302844
1220,0.7726337823483849
1221,0.7666832693080471
1222,0.7662605504936427
1223,0.7721604190739157
1224,0.7704479868359866
1225,0.7663589178094222
1226,0.7675965287582167
1227,0.7624531071100541
1228,0.7584342032477133
1229,0.7652966096143476
1230,0.7685767119691947
1231,0.7742329450770195
1232,0.7700501362474982
1233,0.7591341866568092
1234,0.7505794139780615
1235,0.7496296454096141
1236,0.7572708705350357
1237,0.7544794673632231
1238,0.7591983594549827
1239,0.7511147060104146
1240,0.7559456784834957
1241,0.7587662805848906
1242,0.7628740320975862
1243,0.7680846355155753
1244,0.7762473731091009
1245,0.7801138944729727
1246,0.7785335111383943
1247,0.7757730872594266
1248,0.7702648296556833
1249,0.766632545112127
1250,0.7637876257845845
1251,0.7720559363945304
1252,0.7768591212748859
1253,0.7697100876800909
1254,0.7709020800209261
1255,0.7814957724444049
1256,0.784831760510847
